Data transakcji;Klient;Kwota;Nr Transakcji;Wiek_Msc;LTV Narastajaco
2025-09-25 19:50:39.840;62;55,2;23;22;1269,6
2025-10-25 19:49:06.619;62;55,2;24;23;1324,8
2025-11-25 18:48:33.933;62;55,2;25;24;1380,0
2025-12-25 18:49:50.243;62;55,2;26;25;1435,2
2026-01-25 18:49:15.498;62;55,2;27;26;1490,4
2026-02-25 18:50:12.530;62;55,2;28;27;1545,6
2026-03-25 18:49:45.835;62;55,2;29;28;1600,8
2023-11-25 20:13:53.147;63;690,0;1;0;690,0
2023-11-25 21:07:59.352;64;69,0;1;0;69,0
2023-12-25 22:09:42.620;64;69,0;2;1;138,0
2024-01-25 22:09:37.000;64;69,0;3;2;207,0
2024-02-25 22:09:25.502;64;69,0;4;3;276,0
2024-03-25 22:09:56.573;64;69,0;5;4;345,0
2024-05-25 23:08:44.912;64;69,0;6;6;414,0
2024-06-25 23:08:36.140;64;69,0;7;7;483,0
2024-07-25 23:11:17.070;64;69,0;8;8;552,0
2024-08-25 23:08:45.582;64;69,0;9;9;621,0
2024-10-25 23:09:09.845;64;69,0;10;11;690,0
2024-11-25 22:09:11.251;64;69,0;11;12;759,0
2024-12-25 22:09:15.612;64;69,0;12;13;828,0
2025-01-25 22:09:26.614;64;69,0;13;14;897,0
2025-02-25 22:09:21.471;64;69,0;14;15;966,0
2025-03-25 22:09:26.313;64;69,0;15;16;1035,0
2025-04-25 23:09:09.278;64;69,0;16;17;1104,0
2025-05-25 23:09:11.575;64;69,0;17;18;1173,0
2025-06-25 23:08:54.037;64;69,0;18;19;1242,0
2025-10-25 23:11:42.565;64;69,0;19;23;1311,0
2025-11-25 22:11:18.548;64;69,0;20;24;1380,0
2023-11-26 12:56:33.972;65;690,0;1;0;690,0
2024-11-26 13:57:04.118;65;690,0;2;12;1380,0
2025-11-26 13:58:33.774;65;690,0;3;24;2070,0
2023-11-26 18:11:41.041;66;69,0;1;0;69,0
2023-12-26 19:12:58.195;66;69,0;2;1;138,0
2024-01-26 19:12:28.349;66;69,0;3;2;207,0
2024-02-26 19:13:35.731;66;69,0;4;3;276,0
2024-03-26 19:12:13.959;66;69,0;5;4;345,0
2024-05-26 20:13:35.487;66;69,0;6;6;414,0
2024-06-26 20:12:22.317;66;69,0;7;7;483,0
2023-11-26 18:49:54.402;67;69,0;1;0;69,0
2023-12-26 19:50:38.966;67;69,0;2;1;138,0
2024-05-21 20:44:01.415;67;396,0;3;6;534,0
2023-11-26 19:43:33.572;68;276,0;1;0;276,0
2024-05-26 21:44:47.869;68;276,0;2;6;552,0
2025-03-07 11:41:10.424;68;199,0;3;16;751,0
2025-05-28 23:09:34.790;68;169,0;4;18;920,0
2025-06-29 00:10:47.420;68;169,0;5;19;1089,0
2025-07-29 00:10:49.205;68;169,0;6;20;1258,0
2026-01-15 20:14:22.338;68;199,0;7;26;1457,0
2026-02-15 21:24:55.047;68;199,0;8;27;1656,0
2026-03-15 21:15:53.191;68;199,0;9;28;1855,0
2023-11-26 19:53:02.337;69;69,0;1;0;69,0
2023-12-26 20:54:44.604;69;69,0;2;1;138,0
2024-01-26 20:53:49.641;69;69,0;3;2;207,0
2024-02-26 20:53:55.518;69;69,0;4;3;276,0
2024-03-26 20:53:53.957;69;69,0;5;4;345,0
2024-04-26 21:54:55.680;69;69,0;6;5;414,0
2024-05-26 21:53:55.544;69;69,0;7;6;483,0
2024-06-26 21:54:25.048;69;69,0;8;7;552,0
2024-07-26 21:54:02.998;69;69,0;9;8;621,0
2024-08-26 21:53:55.234;69;69,0;10;9;690,0
2024-09-26 21:54:13.425;69;69,0;11;10;759,0
2024-10-26 21:53:54.868;69;69,0;12;11;828,0
2024-11-26 20:54:27.790;69;69,0;13;12;897,0
2024-12-26 20:54:32.603;69;69,0;14;13;966,0
2025-01-26 20:54:42.224;69;69,0;15;14;1035,0
2025-02-26 20:54:34.093;69;69,0;16;15;1104,0
2025-03-26 20:54:58.206;69;69,0;17;16;1173,0
2025-04-26 21:54:58.762;69;69,0;18;17;1242,0
2025-05-26 21:54:00.942;69;69,0;19;18;1311,0
2025-06-26 21:56:16.978;69;69,0;20;19;1380,0
2025-07-26 21:54:11.103;69;69,0;21;20;1449,0
2025-08-26 21:54:16.232;69;69,0;22;21;1518,0
2025-09-26 21:54:55.213;69;69,0;23;22;1587,0
2025-10-26 20:57:12.188;69;69,0;24;23;1656,0
2025-11-26 20:56:17.304;69;69,0;25;24;1725,0
2025-12-26 20:55:23.427;69;69,0;26;25;1794,0
2026-01-26 20:55:54.864;69;69,0;27;26;1863,0
2026-02-26 20:53:29.867;69;69,0;28;27;1932,0
2026-03-26 20:53:39.126;69;69,0;29;28;2001,0
2023-11-26 20:39:09.585;70;69,0;1;0;69,0
2023-12-26 21:39:54.055;70;69,0;2;1;138,0
2024-01-26 21:40:54.243;70;69,0;3;2;207,0
2024-02-26 21:40:20.474;70;69,0;4;3;276,0
2024-03-26 21:40:05.101;70;69,0;5;4;345,0
2024-04-26 22:40:06.449;70;69,0;6;5;414,0
2024-05-26 22:39:47.454;70;69,0;7;6;483,0
2024-07-06 20:40:24.679;70;69,0;8;8;552,0
2024-07-26 22:41:03.019;70;69,0;9;8;621,0
2024-08-26 22:42:06.418;70;69,0;10;9;690,0
2024-09-26 22:41:19.672;70;69,0;11;10;759,0
2024-10-26 22:40:09.558;70;69,0;12;11;828,0
2024-11-26 21:40:46.794;70;69,0;13;12;897,0
2024-12-26 21:40:49.289;70;69,0;14;13;966,0
2025-01-26 21:40:00.257;70;69,0;15;14;1035,0
2023-11-26 22:58:40.067;71;276,0;1;0;276,0
2025-01-27 23:18:29.500;71;345,0;2;14;621,0
2023-11-27 14:05:32.275;72;690,0;1;0;690,0
2023-11-27 18:02:29.703;73;55,2;1;0;55,2
2023-12-27 19:04:28.090;73;55,2;2;1;110,4
2024-01-27 19:03:28.695;73;55,2;3;2;165,6
2024-02-27 19:03:10.404;73;55,2;4;3;220,8
2024-03-27 19:04:10.440;73;55,2;5;4;276,0
2024-04-27 20:03:54.223;73;55,2;6;5;331,2
2024-05-27 20:03:42.147;73;55,2;7;6;386,4
2024-06-27 20:04:41.204;73;55,2;8;7;441,6
2024-07-27 20:03:53.809;73;55,2;9;8;496,8
2024-08-27 20:08:35.897;73;55,2;10;9;552,0
2024-09-27 20:04:04.847;73;55,2;11;10;607,2
2024-10-27 19:03:22.561;73;55,2;12;11;662,4
2024-11-27 19:04:12.771;73;55,2;13;12;717,6
2024-12-27 19:04:05.473;73;55,2;14;13;772,8
2025-01-27 19:03:22.205;73;55,2;15;14;828,0
2025-03-03 20:05:25.074;73;55,2;16;16;883,2
2025-04-03 02:03:27.927;73;55,2;17;17;938,4
2025-05-07 19:04:33.412;73;55,2;18;18;993,6
2025-05-27 20:04:04.329;73;55,2;19;18;1048,8
2025-06-27 20:04:36.585;73;55,2;20;19;1104,0
2025-07-27 20:04:10.724;73;55,2;21;20;1159,2
2025-08-27 20:03:03.566;73;55,2;22;21;1214,4
2025-09-27 20:04:20.891;73;55,2;23;22;1269,6
2025-10-27 19:05:36.906;73;55,2;24;23;1324,8
2025-11-27 19:03:19.898;73;55,2;25;24;1380,0
2025-12-27 19:04:08.185;73;55,2;26;25;1435,2
2026-01-27 19:06:10.406;73;55,2;27;26;1490,4
2026-02-27 19:03:58.419;73;55,2;28;27;1545,6
2026-03-27 19:03:39.957;73;55,2;29;28;1600,8
2023-11-27 18:07:50.588;74;69,0;1;0;69,0
2023-11-27 19:52:13.909;75;345,0;1;0;345,0
2024-05-27 21:53:30.258;75;345,0;2;6;690,0
2024-11-27 20:53:25.014;75;345,0;3;12;1035,0
2025-05-27 21:53:23.160;75;345,0;4;18;1380,0
2025-11-27 20:55:07.940;75;345,0;5;24;1725,0
2023-11-27 19:57:16.449;76;69,0;1;0;69,0
2023-12-27 20:58:47.995;76;69,0;2;1;138,0
2023-11-27 20:23:52.476;77;690,0;1;0;690,0
2023-11-27 21:09:22.491;78;69,0;1;0;69,0
2023-12-27 22:09:50.880;78;69,0;2;1;138,0
2023-11-27 21:11:14.874;79;69,0;1;0;69,0
2023-12-27 22:11:46.782;79;69,0;2;1;138,0
2024-01-27 22:12:46.632;79;69,0;3;2;207,0
2023-11-27 21:30:42.447;80;690,0;1;0;690,0
2024-11-27 22:32:35.393;80;690,0;2;12;1380,0
2025-11-27 22:31:10.248;80;690,0;3;24;2070,0
2023-11-27 21:48:17.316;81;69,0;1;0;69,0
2023-12-27 22:49:24.722;81;69,0;2;1;138,0
2024-01-27 22:50:57.278;81;69,0;3;2;207,0
2024-02-27 22:48:36.716;81;69,0;4;3;276,0
2024-03-27 22:49:50.897;81;69,0;5;4;345,0
2024-04-27 23:49:24.706;81;69,0;6;5;414,0
2024-05-27 23:49:11.787;81;69,0;7;6;483,0
2024-06-27 23:49:47.921;81;69,0;8;7;552,0
2024-07-27 23:51:14.334;81;69,0;9;8;621,0
2024-08-27 23:51:24.822;81;69,0;10;9;690,0
2024-09-27 23:50:21.158;81;69,0;11;10;759,0
2024-10-27 22:48:47.329;81;69,0;12;11;828,0
2024-11-27 22:49:03.613;81;69,0;13;12;897,0
2024-12-27 22:49:40.408;81;69,0;14;13;966,0
2025-01-27 22:50:05.519;81;69,0;15;14;1035,0
2025-02-27 22:49:53.852;81;69,0;16;15;1104,0
2025-03-27 22:49:02.364;81;69,0;17;16;1173,0
2025-05-04 22:49:59.777;81;69,0;18;18;1242,0
2023-11-27 21:49:53.498;82;69,0;1;0;69,0
2023-12-27 22:51:31.085;82;69,0;2;1;138,0
2024-01-27 22:51:51.499;82;69,0;3;2;207,0
2024-02-27 22:50:40.162;82;69,0;4;3;276,0
2024-03-27 22:51:26.676;82;69,0;5;4;345,0
2024-04-27 23:51:32.018;82;69,0;6;5;414,0
2024-05-27 23:51:12.318;82;69,0;7;6;483,0
2023-11-28 15:43:04.528;83;79,2;1;0;79,2
2023-12-02 15:08:05.257;84;495,0;1;0;495,0
2024-12-02 18:33:01.455;84;999,0;2;12;1494,0
2023-12-06 08:53:30.898;85;891,0;1;0;891,0
2023-12-08 20:50:50.230;86;79,2;1;0;79,2
2024-01-08 21:51:52.191;86;79,2;2;1;158,4
2024-04-08 22:51:57.452;86;79,2;3;4;237,6
2024-05-08 22:51:40.578;86;79,2;4;5;316,8
2023-12-12 10:11:46.819;87;990,0;1;0;990,0
2023-12-17 16:04:30.021;88;79,2;1;0;79,2
2024-01-28 22:12:31.525;88;79,2;2;1;158,4
2024-03-04 00:14:35.395;88;79,2;3;3;237,6
2024-03-28 23:13:52.837;88;79,2;4;3;316,8
2024-05-23 21:22:45.562;88;79,2;5;5;396,0
2024-07-06 02:23:59.901;88;79,2;6;7;475,2
2024-08-05 19:24:20.299;88;79,2;7;8;554,4
2024-08-23 22:26:15.905;88;79,2;8;8;633,6
2024-09-23 22:23:12.528;88;79,2;9;9;712,8
2024-10-23 22:24:39.539;88;79,2;10;10;792,0
2023-12-17 22:21:16.702;89;99,0;1;0;99,0
2024-01-17 23:22:04.344;89;99,0;2;1;198,0
2024-02-17 23:23:38.391;89;99,0;3;2;297,0
2024-03-17 23:22:38.795;89;99,0;4;3;396,0
2024-04-18 00:22:41.981;89;99,0;5;4;495,0
2024-05-18 00:22:12.233;89;99,0;6;5;594,0
2024-06-18 00:22:21.827;89;99,0;7;6;693,0
2023-12-22 15:06:09.705;90;99,0;1;0;99,0
2024-01-22 16:07:12.976;90;99,0;2;1;198,0
2024-02-22 16:07:36.885;90;99,0;3;2;297,0
2024-03-22 16:07:17.669;90;99,0;4;3;396,0
2024-04-22 17:07:07.189;90;99,0;5;4;495,0
2024-05-22 17:07:01.102;90;99,0;6;5;594,0
2024-06-22 17:07:06.651;90;99,0;7;6;693,0
2024-07-22 17:07:33.013;90;99,0;8;7;792,0
2024-08-22 17:09:14.832;90;99,0;9;8;891,0
2024-09-22 17:07:18.144;90;99,0;10;9;990,0
2024-10-22 17:06:27.159;90;99,0;11;10;1089,0
2024-11-22 16:07:22.639;90;99,0;12;11;1188,0
2023-12-29 09:21:34.667;91;990,0;1;0;990,0
2024-01-01 16:35:03.598;92;99,0;1;0;99,0
2024-02-01 17:36:44.835;92;99,0;2;1;198,0
2025-03-12 20:30:08.620;92;160,55;3;14;358,55
2024-01-02 18:37:46.028;93;89,0;1;0;89,0
2024-02-02 19:39:20.259;93;89,0;2;1;178,0
2024-03-02 19:39:09.239;93;89,0;3;2;267,0
2024-04-02 20:38:53.998;93;89,0;4;3;356,0
2024-01-03 16:01:45.460;94;890,0;1;0;890,0
2024-01-03 16:09:35.342;95;890,0;1;0;890,0
2024-01-03 17:44:18.967;96;89,0;1;0;89,0
2024-02-03 18:45:34.674;96;89,0;2;1;178,0
2024-03-03 18:45:11.448;96;89,0;3;2;267,0
2024-04-03 19:45:10.679;96;89,0;4;3;356,0
2024-05-03 19:46:13.459;96;89,0;5;4;445,0
2024-06-03 19:45:09.931;96;89,0;6;5;534,0
2024-07-03 19:44:32.024;96;89,0;7;6;623,0
2024-08-03 19:44:50.010;96;89,0;8;7;712,0
2024-09-03 19:45:55.329;96;89,0;9;8;801,0
2024-01-04 20:27:32.144;97;89,0;1;0;89,0
2024-02-04 21:28:54.423;97;89,0;2;1;178,0
2024-03-04 21:28:28.670;97;89,0;3;2;267,0
2024-04-04 22:28:43.979;97;89,0;4;3;356,0
2024-05-04 22:28:36.514;97;89,0;5;4;445,0
2024-06-04 22:28:14.371;97;89,0;6;5;534,0
2024-07-04 22:29:21.325;97;89,0;7;6;623,0
2024-08-04 22:30:13.058;97;89,0;8;7;712,0
2024-09-04 22:29:35.471;97;89,0;9;8;801,0
2024-10-04 22:28:36.081;97;89,0;10;9;890,0
2024-01-04 20:49:02.433;98;445,0;1;0;445,0
2024-01-05 11:05:35.747;99;890,0;1;0;890,0
2024-01-06 17:39:24.466;100;89,0;1;0;89,0
2024-02-14 15:42:05.378;100;89,0;2;1;178,0
2024-01-06 18:54:50.074;101;890,0;1;0;890,0
2024-01-06 20:55:53.422;102;890,0;1;0;890,0
2024-01-07 12:42:53.219;103;89,0;1;0;89,0
2024-02-07 13:44:55.096;103;89,0;2;1;178,0
2024-03-07 13:44:19.334;103;89,0;3;2;267,0
2024-04-07 14:44:55.451;103;89,0;4;3;356,0
2024-01-07 16:07:39.600;104;89,0;1;0;89,0
2024-01-07 17:54:23.057;105;89,0;1;0;89,0
2024-02-07 18:55:48.519;105;89,0;2;1;178,0
2024-01-07 18:06:08.198;106;89,0;1;0;89,0
2024-02-07 19:08:08.119;106;89,0;2;1;178,0
2024-03-07 19:07:14.301;106;89,0;3;2;267,0
2024-04-07 20:07:10.169;106;89,0;4;3;356,0
2024-05-07 20:07:20.424;106;89,0;5;4;445,0
2024-06-07 20:07:15.530;106;89,0;6;5;534,0
2024-07-07 20:07:57.447;106;89,0;7;6;623,0
2024-08-07 20:07:46.266;106;89,0;8;7;712,0
2024-09-07 20:07:31.814;106;89,0;9;8;801,0
2024-01-07 18:38:44.656;107;890,0;1;0;890,0
2025-01-06 22:55:39.486;107;890,0;2;12;1780,0
2024-01-07 18:42:42.315;108;89,0;1;0;89,0
2024-02-07 19:44:01.694;108;89,0;2;1;178,0
2024-01-07 18:48:41.235;109;89,0;1;0;89,0
2024-01-09 19:28:54.314;110;99,0;1;0;99,0
2024-02-09 20:29:27.056;110;99,0;2;1;198,0
2024-03-09 20:30:11.533;110;99,0;3;2;297,0
2024-01-10 17:08:01.612;111;990,0;1;0;990,0
2024-01-12 11:10:40.457;112;99,0;1;0;99,0
2024-02-12 12:10:54.948;112;99,0;2;1;198,0
2024-03-12 12:11:58.723;112;99,0;3;2;297,0
2024-04-12 13:11:33.542;112;99,0;4;3;396,0
2024-05-12 13:11:55.173;112;99,0;5;4;495,0
2024-06-12 13:11:59.139;112;99,0;6;5;594,0
2024-07-12 13:12:19.595;112;99,0;7;6;693,0
2024-08-12 13:17:29.249;112;99,0;8;7;792,0
2024-09-12 13:12:34.107;112;99,0;9;8;891,0
2024-01-13 20:01:17.948;113;99,0;1;0;99,0
2024-01-21 20:16:24.431;114;99,0;1;0;99,0
2025-01-06 21:26:38.945;114;135,2;2;12;234,2
2025-05-05 21:36:21.233;114;159,2;3;16;393,4
2024-01-21 20:59:00.419;115;396,0;1;0;396,0
2024-01-25 19:22:04.503;116;990,0;1;0;990,0
2026-01-19 14:36:57.355;116;990,0;2;24;1980,0
2024-01-26 22:10:00.760;117;79,2;1;0;79,2
2024-06-09 23:00:02.870;117;99,0;2;5;178,2
2024-07-20 10:01:11.918;117;99,0;3;6;277,2
2024-09-26 12:01:50.580;117;79,2;4;8;356,4
2024-01-26 22:10:36.828;118;79,2;1;0;79,2
2024-02-26 23:11:24.718;118;79,2;2;1;158,4
2024-03-26 23:12:10.909;118;79,2;3;2;237,6
2024-04-27 00:12:13.347;118;79,2;4;3;316,8
2024-05-27 00:11:32.969;118;79,2;5;4;396,0
2024-06-27 00:11:30.508;118;79,2;6;5;475,2
2024-07-27 00:12:32.413;118;79,2;7;6;554,4
2024-08-27 00:14:06.473;118;79,2;8;7;633,6
2024-09-27 00:11:44.282;118;79,2;9;8;712,8
2024-10-27 00:11:26.750;118;79,2;10;9;792,0
2024-11-26 23:12:18.575;118;79,2;11;10;871,2
2024-12-26 23:12:08.925;118;79,2;12;11;950,4
2025-01-26 23:11:58.876;118;79,2;13;12;1029,6
2025-02-26 23:12:13.465;118;79,2;14;13;1108,8
2025-03-26 23:11:51.533;118;79,2;15;14;1188,0
2025-04-27 00:12:00.463;118;79,2;16;15;1267,2
2025-05-27 00:11:34.759;118;79,2;17;16;1346,4
2025-06-27 00:12:15.302;118;79,2;18;17;1425,6
2025-07-27 00:12:14.557;118;79,2;19;18;1504,8
2025-08-27 00:11:43.569;118;79,2;20;19;1584,0
2025-09-27 00:12:11.469;118;79,2;21;20;1663,2
2025-10-26 23:15:15.450;118;79,2;22;21;1742,4
2025-11-26 23:12:00.028;118;79,2;23;22;1821,6
2025-12-26 23:11:26.797;118;79,2;24;23;1900,8
2026-01-26 23:12:28.551;118;79,2;25;24;1980,0
2026-02-26 23:11:54.667;118;79,2;26;25;2059,2
2026-03-26 23:12:03.040;118;79,2;27;26;2138,4
2024-02-03 19:27:29.943;119;79,2;1;0;79,2
2024-03-03 20:28:26.887;119;79,2;2;1;158,4
2024-04-03 21:28:01.944;119;79,2;3;2;237,6
2024-05-03 21:28:00.952;119;79,2;4;3;316,8
2024-06-03 21:28:23.718;119;79,2;5;4;396,0
2024-07-03 21:28:05.107;119;79,2;6;5;475,2
2024-02-04 18:22:32.680;120;792,0;1;0;792,0
2024-02-07 16:10:55.631;121;99,0;1;0;99,0
2024-03-07 17:12:42.691;121;99,0;2;1;198,0
2024-04-07 18:11:51.861;121;99,0;3;2;297,0
2024-05-30 19:18:05.916;121;99,0;4;3;396,0
2024-06-30 20:19:28.204;121;99,0;5;4;495,0
2024-07-30 20:20:22.000;121;99,0;6;5;594,0
2024-08-30 20:19:48.637;121;99,0;7;6;693,0
2024-09-30 20:19:51.566;121;99,0;8;7;792,0
2024-10-30 19:19:14.666;121;99,0;9;8;891,0
2024-11-30 19:19:33.708;121;99,0;10;9;990,0
2024-12-30 19:20:05.780;121;99,0;11;10;1089,0
2025-01-30 19:19:17.637;121;99,0;12;11;1188,0
2025-02-28 19:18:42.368;121;99,0;13;12;1287,0
2025-03-30 20:19:23.273;121;99,0;14;13;1386,0
2025-04-30 20:19:10.964;121;99,0;15;14;1485,0
2025-05-30 20:19:19.638;121;99,0;16;15;1584,0
2025-06-30 20:22:04.237;121;99,0;17;16;1683,0
2025-07-30 20:22:27.203;121;99,0;18;17;1782,0
2025-09-06 10:20:50.341;121;99,0;19;19;1881,0
2025-09-30 20:19:13.705;121;99,0;20;19;1980,0
2025-10-30 19:19:50.428;121;99,0;21;20;2079,0
2025-11-30 19:18:31.641;121;99,0;22;21;2178,0
2025-12-30 19:19:48.965;121;99,0;23;22;2277,0
2026-01-30 19:25:01.291;121;99,0;24;23;2376,0
2026-02-28 19:24:58.432;121;99,0;25;24;2475,0
2026-03-30 20:19:07.564;121;99,0;26;25;2574,0
2024-02-09 10:43:50.800;122;495,0;1;0;495,0
2024-02-12 11:11:11.963;123;99,0;1;0;99,0
2024-03-12 12:12:53.539;123;99,0;2;1;198,0
2024-04-12 13:11:59.576;123;99,0;3;2;297,0
2024-05-12 13:13:00.792;123;99,0;4;3;396,0
2024-06-12 13:12:44.600;123;99,0;5;4;495,0
2024-07-12 13:13:18.978;123;99,0;6;5;594,0
2024-08-12 13:18:05.801;123;99,0;7;6;693,0
2024-09-12 13:13:24.628;123;99,0;8;7;792,0
2024-10-12 13:13:07.037;123;99,0;9;8;891,0
2024-11-12 12:13:02.158;123;99,0;10;9;990,0
2024-12-12 12:12:51.488;123;99,0;11;10;1089,0
2025-01-12 12:12:29.155;123;99,0;12;11;1188,0
2025-02-12 12:12:38.756;123;99,0;13;12;1287,0
2025-03-12 12:12:23.183;123;99,0;14;13;1386,0
2025-04-12 13:13:22.869;123;99,0;15;14;1485,0
2024-02-13 06:27:17.793;124;99,0;1;0;99,0
2024-02-14 08:32:14.531;125;99,0;1;0;99,0
2024-03-14 09:33:51.444;125;99,0;2;1;198,0
2024-02-16 21:00:03.319;126;99,0;1;0;99,0
2024-03-16 22:01:05.554;126;99,0;2;1;198,0
2024-02-19 18:14:16.432;127;99,0;1;0;99,0
2024-03-19 19:15:52.847;127;99,0;2;1;198,0
2024-04-19 20:14:55.376;127;99,0;3;2;297,0
2024-05-19 20:14:55.294;127;99,0;4;3;396,0
2024-06-19 20:15:49.374;127;99,0;5;4;495,0
2024-02-23 07:28:26.260;128;89,1;1;0;89,1
2024-03-23 08:30:29.153;128;89,1;2;1;178,2
2024-04-23 09:30:32.366;128;89,1;3;2;267,3
2024-05-23 09:31:31.922;128;89,1;4;3;356,4
2024-06-23 09:29:56.227;128;89,1;5;4;445,5
2024-07-23 09:32:19.791;128;89,1;6;5;534,6
2024-02-23 12:02:35.447;129;396,0;1;0;396,0
2024-02-24 16:04:21.766;130;99,0;1;0;99,0
2024-03-24 17:05:39.689;130;99,0;2;1;198,0
2024-04-24 18:05:01.395;130;99,0;3;2;297,0
2024-05-24 18:06:18.745;130;99,0;4;3;396,0
2024-07-02 04:05:50.733;130;99,0;5;5;495,0
2024-07-24 18:08:04.803;130;99,0;6;5;594,0
2024-08-24 18:06:27.009;130;99,0;7;6;693,0
2024-09-24 18:05:45.724;130;99,0;8;7;792,0
2024-10-24 18:05:25.798;130;99,0;9;8;891,0
2024-11-24 17:05:56.841;130;99,0;10;9;990,0
2024-12-24 17:05:35.153;130;99,0;11;10;1089,0
2025-01-24 17:05:33.376;130;99,0;12;11;1188,0
2025-02-24 17:05:59.857;130;99,0;13;12;1287,0
2025-03-24 17:04:57.626;130;99,0;14;13;1386,0
2025-04-24 18:06:20.567;130;99,0;15;14;1485,0
2025-05-24 18:06:02.088;130;99,0;16;15;1584,0
2025-06-24 18:07:58.142;130;99,0;17;16;1683,0
2025-07-24 18:05:44.263;130;99,0;18;17;1782,0
2025-08-24 18:06:06.386;130;99,0;19;18;1881,0
2025-09-24 18:05:09.623;130;99,0;20;19;1980,0
2025-10-24 18:06:28.778;130;99,0;21;20;2079,0
2024-02-26 13:24:07.517;131;99,0;1;0;99,0
2025-03-17 17:41:15.366;131;169,0;2;13;268,0
2024-03-01 00:38:51.352;132;89,1;1;0;89,1
2024-03-30 01:40:07.659;132;89,1;2;0;178,2
2024-04-30 02:40:48.723;132;89,1;3;1;267,3
2024-07-04 00:13:47.461;132;69,0;4;4;336,3
2024-08-04 01:15:45.186;132;69,0;5;5;405,3
2024-09-04 01:15:29.294;132;69,0;6;6;474,3
2024-10-04 01:14:30.793;132;69,0;7;7;543,3
2024-11-04 00:14:54.785;132;69,0;8;8;612,3
2024-12-04 00:15:38.552;132;69,0;9;9;681,3
2025-01-04 00:15:44.141;132;69,0;10;10;750,3
2025-02-04 00:14:53.171;132;69,0;11;11;819,3
2025-03-04 00:15:13.077;132;69,0;12;12;888,3
2025-04-04 01:14:36.180;132;69,0;13;13;957,3
2025-05-04 01:15:02.458;132;69,0;14;14;1026,3
2025-06-04 01:15:50.725;132;69,0;15;15;1095,3
2025-07-04 01:14:44.470;132;69,0;16;16;1164,3
2025-08-04 01:17:47.263;132;69,0;17;17;1233,3
2025-09-04 01:14:30.337;132;69,0;18;18;1302,3
2025-10-04 01:14:08.430;132;69,0;19;19;1371,3
2025-11-04 00:15:35.415;132;69,0;20;20;1440,3
2025-12-04 00:17:00.406;132;69,0;21;21;1509,3
2026-01-04 00:16:39.935;132;69,0;22;22;1578,3
2026-02-04 00:16:11.544;132;69,0;23;23;1647,3
2026-03-04 00:15:27.273;132;69,0;24;24;1716,3
2024-03-05 08:23:50.792;133;99,0;1;0;99,0
2024-03-05 19:20:48.230;134;990,0;1;0;990,0
2024-03-07 20:21:00.206;135;792,0;1;0;792,0
2024-03-09 08:37:23.607;136;990,0;1;0;990,0
2024-03-10 17:11:40.130;137;990,0;1;0;990,0
2025-03-17 17:28:45.189;137;1199,0;2;12;2189,0
2024-03-20 12:57:54.014;138;99,0;1;0;99,0
2024-04-20 14:59:08.446;138;99,0;2;1;198,0
2024-05-20 14:59:22.585;138;99,0;3;2;297,0
2024-06-20 14:58:49.797;138;99,0;4;3;396,0
2024-07-20 14:58:40.130;138;99,0;5;4;495,0
2024-08-20 15:00:38.036;138;99,0;6;5;594,0
2024-09-20 14:58:46.803;138;99,0;7;6;693,0
2024-10-20 14:59:13.696;138;99,0;8;7;792,0
2024-11-20 13:58:46.306;138;99,0;9;8;891,0
2024-03-21 20:07:13.365;139;99,0;1;0;99,0
2024-04-21 22:08:52.349;139;99,0;2;1;198,0
2024-05-21 22:08:52.841;139;99,0;3;2;297,0
2024-06-21 22:08:34.434;139;99,0;4;3;396,0
2024-07-21 22:08:53.103;139;99,0;5;4;495,0
2024-08-21 22:08:29.396;139;99,0;6;5;594,0
2024-09-21 22:08:34.681;139;99,0;7;6;693,0
2024-10-21 22:07:48.539;139;99,0;8;7;792,0
2024-11-21 21:08:38.120;139;99,0;9;8;891,0
2024-12-21 21:08:18.116;139;99,0;10;9;990,0
2025-01-21 21:08:46.043;139;99,0;11;10;1089,0
2025-02-21 21:08:08.118;139;99,0;12;11;1188,0
2025-03-21 21:07:44.146;139;99,0;13;12;1287,0
2024-03-24 13:14:25.756;140;198,0;1;0;198,0
2024-05-24 19:11:37.480;140;396,0;2;2;594,0
2024-11-24 19:13:12.192;140;396,0;3;8;990,0
2025-06-07 10:12:44.880;140;396,0;4;15;1386,0
2025-12-10 06:12:22.711;140;396,0;5;21;1782,0
2024-03-27 15:19:53.748;141;79,2;1;0;79,2
2024-04-01 21:24:33.370;142;495,0;1;0;495,0
2024-04-03 00:52:08.356;143;99,0;1;0;99,0
2024-05-03 01:53:21.285;143;99,0;2;1;198,0
2024-04-03 12:45:53.345;144;495,0;1;0;495,0
2024-11-02 20:28:03.301;144;495,0;2;7;990,0
2025-05-08 18:33:42.231;144;495,0;3;13;1485,0
2025-11-08 21:18:19.798;144;495,0;4;19;1980,0
2024-04-05 23:08:20.900;145;990,0;1;0;990,0
2024-04-10 20:03:45.624;146;99,0;1;0;99,0
2024-05-10 21:04:23.361;146;99,0;2;1;198,0
2024-06-10 21:05:14.791;146;99,0;3;2;297,0
2024-04-10 20:48:37.269;147;990,0;1;0;990,0
2025-05-09 21:10:27.024;147;990,0;2;13;1980,0
2024-04-11 00:37:20.003;148;891,0;1;0;891,0
2025-06-05 09:36:29.721;148;990,0;2;14;1881,0
2024-04-11 16:07:42.174;149;99,0;1;0;99,0
